60-663	ul. Kowalska
60-663	ul. Wrzoska Adama
60-665	ul. Winiary
60-666	ul. Niestachowska
60-667	ul. Niestachowska
60-668	ul. Niestachowska
60-669	ul. Niestachowska
60-681	ul. Gieburowskiego Wacława
60-681	ul. Kurpińskiego Karola
60-681	ul. Pawłowskiego Stanisława
60-681	ul. Rudnickiego Mikołaja
60-681	ul. Rymarkiewicza Jana
60-681	ul. Suszki Jerzego
60-681	ul. Syrokomli Władysława
60-681	ul. Śniegockiego Henryka
60-681	ul. Tymienieckiego Kazimierza
60-681	ul. Wachowiaka Stanisława
60-681	ul. Wiechowicza Stanisława
60-682	ul. Biegańskiego Władysława
60-682	ul. Garsteckiego Maksymiliana
60-682	ul. Kopczyńskiego Onufrego
60-682	ul. Sławskiego Rogera
60-682	ul. Sokołowskiego Jana
60-682	ul. Szajnowicza Jerzego
60-682	ul. Troczyńskiego Konstantego
60-682	ul. Znanieckiego Floriana
60-683	ul. Wiedeńska
60-685	ul. Brasławska
60-685	ul. Herbowa
60-685	ul. Kostrzewskiego Józefa
60-685	ul. Królewska
60-685	ul. Łowmiańskiego Henryka
60-685	ul. Magnacka
60-685	ul. Opieńskiego Henryka
60-685	ul. Postawska
60-685	ul. Pskowska
60-685	ul. Selizarowska
60-685	ul. Smoleńska
60-685	ul. Szeligowskiego Tadeusza
60-685	ul. Szlachecka
60-685	ul. Szymanowskiego Karola
60-685	ul. Toropiecka
60-685	ul. Uświacka
60-685	ul. Wielkołucka
60-685	ul. Witebska
60-685	ul. Wojciechowskiego Zygmunta
60-686	ul. Strugarka Stanisława
60-687	ul. Braillea Ludwika
60-688	ul. Chocimska
60-688	ul. Drwęskiego Jarogniewa
60-688	ul. Hulewiczów
60-688	ul. Rugego Tadeusza
60-688	ul. Stróżyńskiego Franciszka
60-688	ul. Wilanowska
60-689	ul. Łęgowskiego Józefa
60-689	ul. Mateckiego Teofila
60-689	ul. Obornicka
60-691	ul. Obornicka
60-691	ul. Zana Tomasza
60-692	ul. Firlika Franciszka
60-692	ul. Jaroczyńskiego Mariana
60-692	ul. Pniewskiego Władysława
60-692	ul. Tomaszewskiego Adama
60-693	ul. Dembowskiego Edwarda
60-693	ul. Drobnika Tomasza
60-693	ul. Obornicka
60-693	ul. Szafran Heleny
60-701	ul. Zachodnia
60-702	ul. Głogowska
60-703	ul. Gąsiorowskich
60-704	ul. Gąsiorowskich
60-705	ul. Małeckiego Antoniego
60-706	ul. Małeckiego Antoniego
60-707	ul. Małeckiego Antoniego
60-708	ul. Małeckiego Antoniego
60-709	ul. Kanałowa
60-710	ul. Kanałowa
60-711	ul. Strusia Józefa
60-712	ul. Graniczna
60-713	ul. Graniczna
60-715	ul. Kolejowa
60-716	ul. Kolejowa
60-717	ul. Kolejowa
60-718	ul. Kolejowa
60-719	ul. Kolejowa
60-720	ul. Kolejowa
60-722	ul. Calliera Edmunda
60-723	ul. Mottego Marcelego
60-724	ul. Karwowskiego Stanisława
60-725	ul. Łukaszewicza Józefa
60-726	ul. Łukaszewicza Józefa
60-727	ul. Łukaszewicza Józefa
60-728	ul. Łukaszewicza Józefa
60-729	ul. Łukaszewicza Józefa
60-731	ul. Rynek Łazarski
60-732	ul. Kącik
60-732	ul. Rynek Łazarski
60-733	ul. Rynek Łazarski
60-734	ul. Głogowska
60-736	ul. Głogowska
60-737	ul. Głogowska
60-738	ul. Głogowska
60-739	ul. Głogowska
60-740	ul. Głogowska
60-741	ul. Głogowska
60-743	ul. Limanowskiego Bolesława
60-744	ul. Limanowskiego Bolesława
60-745	ul. Drużbackiej Elżbiety
60-746	ul. Drużbackiej Elżbiety
60-747	ul. Klonowica Sebastiana
60-748	ul. Ułańska
60-749	ul. Wyspiańskiego Stanisława
60-750	ul. Wyspiańskiego Stanisława
60-751	ul. Wyspiańskiego Stanisława
60-753	ul. Chełmońskiego Józefa
60-754	ul. Chełmońskiego Józefa
60-755	ul. Chełmońskiego Józefa
60-756	ul. Chełmońskiego Józefa
60-757	ul. Grottgera Artura
60-758	ul. Grottgera Artura
60-759	ul. Kossaka Juliusza
60-760	ul. Kossaka Juliusza
60-761	ul. Kossaka Juliusza
60-762	ul. Kossaka Juliusza
60-763	ul. Siemiradzkiego Henryka
60-764	ul. Siemiradzkiego Henryka
60-765	ul. Berwińskiego Ryszarda
60-766	ul. Matejki Jana
60-767	ul. Matejki Jana
60-768	ul. Matejki Jana
60-769	ul. Matejki Jana
60-770	ul. Matejki Jana
60-771	ul. Konopnickiej Marii
60-771	ul. Matejki Jana
60-772	ul. Matejki Jana
60-773	ul. Śniadeckich
60-774	ul. Śniadeckich
60-775	ul. Parkowa
60-778	ul. Orzeszkowej Elizy
60-779	ul. Skryta
60-780	ul. Grunwaldzka
60-781	ul. Grunwaldzka
60-781	ul. Święcickiego Heliodora
60-782	ul. Grunwaldzka
60-783	ul. Grunwaldzka
60-784	ul. Grunwaldzka
60-785	ul. Grunwaldzka
60-786	ul. Grunwaldzka
60-787	ul. Szyllinga Arnolda
60-788	ul. Stolarska
60-789	ul. Iłłakowiczówny Kazimiery
60-790	ul. Taborowa
60-791	ul. Reymonta Władysława
60-792	ul. Wojskowa
60-801	ul. Marcelińska
60-801	ul. Zakątek
60-802	ul. Wojskowa
60-803	ul. Polna
60-804	ul. Biała
60-805	ul. Niecała
60-806	ul. Rokietnicka
60-808	ul. Zeylanda Janusza
60-809	ul. Bukowska
60-810	ul. Bukowska
60-811	ul. Bukowska
60-812	ul. Bukowska
60-813	ul. Zwierzyniecka
60-814	ul. Zwierzyniecka
60-815	ul. Gajowa
60-816	ul. Sienkiewicza Henryka
60-817	ul. Sienkiewicza Henryka
60-818	ul. Sienkiewicza Henryka
60-819	ul. Prusa Bolesława
60-820	ul. Prusa Bolesława
60-821	ul. Słowackiego Juliusza
60-822	ul. Słowackiego Juliusza
60-823	ul. Słowackiego Juliusza
60-824	ul. Słowackiego Juliusza
60-825	ul. Słowackiego Juliusza
60-826	ul. Reja Mikołaja
60-829	ul. Rondo Kaponiera
60-829	ul. Roosevelta Franklina
60-830	ul. Krasińskiego Zygmunta
60-831	ul. Zacisze
60-832	ul. Asnyka Adama
60-833	ul. Mickiewicza Adama
60-834	ul. Mickiewicza Adama
60-835	ul. Mickiewicza Adama
60-836	ul. Mickiewicza Adama
60-837	ul. Mickiewicza Adama
60-838	ul. Generała Dąbrowskiego Jana Henryka
60-839	ul. Generała Dąbrowskiego Jana Henryka
60-840	ul. Generała Dąbrowskiego Jana Henryka
60-841	ul. Generała Dąbrowskiego Jana Henryka
60-842	ul. Generała Dąbrowskiego Jana Henryka
60-843	ul. Generała Dąbrowskiego Jana Henryka
60-844	ul. Kochanowskiego Jana
60-845	ul. Kochanowskiego Jana
60-846	ul. Kochanowskiego Jana
60-847	ul. Rynek Jeżycki
60-848	ul. Poznańska
60-849	ul. Poznańska
60-850	ul. Poznańska
60-851	ul. Poznańska
60-852	ul. Poznańska
60-853	ul. Poznańska
60-854	ul. Strzałkowskiego Romka
60-855	ul. Mansfelda Petera
60-855	ul. Strzałkowskiego Romka
60-856	ul. Mylna
60-857	ul. Mylna
60-858	ul. Mylna
60-859	ul. Wąska
60-860	ul. Żurawia
60-861	ul. Mączna
60-862	ul. Nad Bogdanką
60-863	ul. Jeżycka
60-864	ul. Jeżycka
60-865	ul. Jeżycka
60-866	ul. Barzyńskiego Michała
60-867	ul. Norwida Cypriana
61-001	ul. Zawady
61-002	ul. Zawady
61-003	ul. Chlebowa
61-003	ul. Świętego Wincentego
61-005	ul. Główna
61-005	ul. Koronkarska
61-005	ul. Świętego Michała
61-006	ul. Blacharska
61-006	ul. Kotlarska
61-006	ul. Studzienna
61-007	ul. Główna
61-008	ul. Smolna
61-011	ul. Harcerska
61-011	ul. Rynek Wschodni
61-011	ul. Średnia
61-012	ul. Krótka
61-012	ul. Mariacka
61-012	ul. Nadolnik
61-013	ul. Bałtycka
61-013	ul. Chemiczna
61-013	ul. Rzeczna
61-014	ul. Helska
61-014	ul. Rozewska
61-014	ul. Skromna
61-015	ul. Gnieźnieńska
61-015	ul. Urwista
61-016	ul. Bartnicza
61-016	ul. Gdyńska
61-016	ul. Sucha
61-017	ul. Bałtycka
61-017	ul. Syrenia
61-019	ul. Główna
61-019	ul. Wiejska
61-021	ul. Gnieźnieńska
61-021	ul. Kępa
61-021	ul. Krańcowa
61-021	ul. Nieszawska
61-021	ul. Wrzesińska
61-021	ul. Wschodnia
61-022	ul. Krańcowa
61-023	ul. Bnińska
61-023	ul. Komandoria
61-023	ul. Średzka
61-023	ul. Świętego Michała
61-023	ul. Świętojańska
61-023	ul. Zdrojowa
61-024	ul. Wileńska
61-028	ul. Warszawska
61-029	ul. Koralowa
61-029	ul. Miłosławska
61-029	ul. Zaniemyska
61-031	ul. Warszawska
61-033	ul. Krańcowa
61-035	ul. Krańcowa
61-036	ul. Krańcowa
61-037	ul. Krańcowa
61-038	ul. Czerniejewska
61-038	ul. Gąsawska
61-038	ul. Łabiszyńska
61-038	ul. Nakielska
61-038	ul. Radziejowska
61-038	ul. Rogowska
61-038	ul. Trzemeszeńska
61-039	ul. Powidzka
61-039	ul. Swarzędzka
61-039	ul. Witkowska
61-041	ul. Konińska
61-041	ul. Warszawska
61-042	ul. Kolska
61-042	ul. Kostrzyńska
61-044	ul. Inowrocławska
61-044	ul. Łęczycka
61-044	ul. Mogileńska
61-045	ul. Kłecka
61-045	ul. Kruszwicka
61-045	ul. Pilska
61-045	ul. Płocka
61-045	ul. Toruńska
61-046	ul. Barcińska
61-046	ul. Kcyńska
61-046	ul. Koronowska
61-046	ul. Krańcowa
61-046	ul. Kutnowska
61-046	ul. Łowicka
61-046	ul. Słupecka
61-046	ul. Włocławska
61-047	ul. Białostocka
61-047	ul. Lidzka
61-047	ul. Terespolska
61-047	ul. Warszawska
61-048	ul. Brzeska
61-048	ul. Krańcowa
61-048	ul. Łomżyńska
61-048	ul. Nowogrodzka
61-049	ul. Czekalskie
61-049	ul. Mińska
61-049	ul. Modlińska
61-049	ul. Pobiedziska
61-049	ul. Ślesińska
61-049	ul. Wiankowa
61-051	ul. Augustowska
61-051	ul. Goplańska
61-051	ul. Otwocka
61-051	ul. Zambrowska
61-052	ul. Mogileńska
61-052	ul. Pułtuska
61-053	ul. Bożeny
61-053	ul. Pusta
61-053	ul. Wiesławy
61-054	ul. Bolesławy
61-054	ul. Bożeny
61-054	ul. Danuty
61-054	ul. Haliny
61-054	ul. Kwiryny
61-054	ul. Ludmiły
61-054	ul. Sabiny
61-054	ul. Wandy
61-054	ul. Zdzisławy
61-055	ul. Bałtycka
61-055	ul. Borowikowa
61-055	ul. Dobrochny
61-055	ul. Dobromiły
61-055	ul. Świętej Kingi
61-055	ul. Świętochny
61-055	ul. Warszawska
61-055	ul. Władymira
61-056	ul. Biłgorajska
61-056	ul. Dzicza
61-056	ul. Główieniec
61-056	ul. Jaromińska
61-056	ul. Krośniewicka
61-056	ul. Poziomkowa
61-056	ul. Smołdzinowska
61-057	ul. Chociebora
61-057	ul. Cieszymira
61-057	ul. Gorzysława
61-057	ul. Janisławy
61-057	ul. Letnia
61-057	ul. Ludosławy
61-057	ul. Radziwoja
61-057	ul. Warszawska
61-057	ul. Za Cybiną
61-058	ul. Darniowa
61-058	ul. Drwali
61-058	ul. Leśników
61-058	ul. Sarnia
61-058	ul. Sośnicka
61-058	ul. Starkowska
61-058	ul. Strzałkowska
61-058	ul. Świętowidzka
61-058	ul. Uznamska
61-058	ul. Warpińska
61-058	ul. Zdunowska
61-058	ul. Zieliniec
61-059	ul. Arkońska
61-059	ul. Górska
61-059	ul. Grodnicka
61-059	ul. Kamieńska
61-059	ul. Leśna
61-059	ul. Podbórska
61-059	ul. Podleśna
61-059	ul. Ranowska
61-059	ul. Rugijska
61-059	ul. Sobolowa
61-059	ul. Starachowicka
61-059	ul. Zieleńska
61-062	ul. Jaromira
61-062	ul. Leszka
61-062	ul. Miłowita
61-062	ul. Mścibora
61-062	ul. Sobiesława
61-062	ul. Światopełka
61-062	ul. Witosława
61-062	ul. Zbyłowita
61-062	ul. Zbyszka
61-063	ul. Browarna
61-063	ul. Dobrowita
61-063	ul. Gniewka
61-063	ul. Radowita
61-063	ul. Sędziwoja
61-063	ul. Sławomira
61-063	ul. Swantibora
61-063	ul. Unisława
61-063	ul. Ziemowita
61-064	ul. Folwarczna
61-064	ul. Franowo
61-064	ul. Żelazna
61-065	ul. Borsucza
61-065	ul. Gronostajowa
61-065	ul. Lisia
61-065	ul. Piwna
61-065	ul. Sępia
61-065	ul. Stalowa
61-065	ul. Szpaków
61-065	ul. Wiewiórcza
61-065	ul. Wilcza
61-065	ul. Zajęcza
61-065	ul. Żbikowa
61-066	ul. Arcybiskupa Dymka Walentego
61-066	ul. Dzieci Wrzesińskich
61-066	ul. Majakowskiego Włodzimierza
61-066	ul. Rysia
61-066	ul. Wczasowa
61-070	ul. Janikowska
61-070	ul. Kołodzieja
61-070	ul. Kosiarzy
61-070	ul. Prząśniczki
61-101	ul. Ciasna
61-101	ul. Wenecjańska
61-102	ul. Czartoria
61-103	ul. Tylne Chwaliszewo
61-104	ul. Chwaliszewo
61-105	ul. Chwaliszewo
61-108	ul. Dziekańska
61-108	ul. Księdza Posadzego Ignacego
61-108	ul. Lubrańskiego Jana
61-108	ul. Panny Marii
61-109	ul. Ostrów Tumski
61-111	ul. Nowe Zagórze
61-111	ul. Wieżowa
61-112	ul. Zagórze
61-113	ul. Świętojańska
61-113	ul. Warszawska
61-114	ul. Konarskiego Stanisława
61-114	ul. Łaskarza Andrzeja
61-115	ul. Konarskiego Stanisława
61-116	ul. Tomickiego Piotra
61-117	ul. Tomickiego Piotra
61-118	ul. Świętego Michała
61-119	ul. Świętego Michała
61-121	ul. Ostrówek
61-122	ul. Ostrówek
61-123	ul. Filipińska
61-123	ul. Gdańska
61-124	ul. Cybińska
61-124	ul. Prymasa Wyszyńskiego Stefana
61-124	ul. Świętego Jacka
61-125	ul. Śródka
61-126	ul. Rynek Śródecki
61-127	ul. Bydgoska
61-128	ul. Podwale
61-128	ul. Warszawska
61-129	ul. Małachowskiego Stanisława
61-131	ul. Arcybiskupa Baraniaka Antoniego
61-131	ul. Berdychowo
61-131	ul. Jana Pawła II
61-131	ul. Kaliska
61-131	ul. Katowicka
61-131	ul. Milczańska
61-131	ul. Polanka
61-131	ul. Sowia
61-131	ul. Wiankowa
61-131	ul. Zabrzańska
61-131	ul. Zamenhofa Ludwika
61-132	ul. Inflancka
61-132	ul. Kórnicka
61-132	ul. Łacina
61-132	ul. Prużańska
61-132	ul. Słonimska
61-132	ul. Święciańska
61-132	ul. Wołkowyska
61-136	ul. Pleszewska
61-136	ul. Wioślarska
61-138	ul. Piotrowo
61-138	ul. Przystań
61-139	ul. Jana Pawła II
61-139	ul. Zamenhofa Ludwika
61-141	ul. Kórnicka
61-142	ul. Świętego Rocha
61-144	ul. Bolesława Krzywoustego
61-144	ul. Łucznicza
61-144	ul. Na Miasteczku
61-144	ul. Serafitek
61-144	ul. Weteranów
61-145	ul. Juracka
61-164	ul. Na Skarpie
61-164	ul. Orla
61-167	ul. Szczytnicka
61-168	ul. Rataje
61-203	ul. Obrzyca
61-204	ul. Wyzwolenia
61-205	ul. Dolska
61-212	ul. Śremska
61-213	ul. Mieszkowska
61-242	ul. Wiatraczna
61-243	ul. Inflancka
61-243	ul. Piaśnicka
61-244	ul. Barana
61-244	ul. Bliźniąt
61-244	ul. Koziorożca
61-244	ul. Lwa
61-244	ul. Raka
61-244	ul. Ryb
61-244	ul. Skorpiona
61-244	ul. Strzelca
61-244	ul. Wagi
61-244	ul. Wodnika
61-244	ul. Zodiakowa
61-245	ul. Arcybiskupa Baraniaka Antoniego
61-245	ul. Arcybiskupa Dymka Walentego
61-245	ul. Chartowo
61-245	ul. Panny
61-245	ul. Reknicka
61-246	ul. Piłsudskiego Józefa
61-248	ul. Bobrzańska
61-248	ul. Dziadoszańska
61-248	ul. Lubuszańska
61-248	ul. Milczańska
61-248	ul. Ślężańska
61-249	ul. Falista
61-249	ul. Obodrzycka
61-249	ul. Pyrzyczańska
61-249	ul. Rzeczańska
61-249	ul. Unii Lubelskiej
61-251	ul. Byteńska
61-251	ul. Doleńska
61-252	ul. Chyżańska
61-252	ul. Morzyczańska
61-252	ul. Żegrze
61-285	ul. Kurlandzka
61-285	ul. Piaseckiego Eugeniusza
61-285	ul. Szwajcarska
61-302	ul. Folwarczna
61-302	ul. Franowo
61-302	ul. Klenowska
61-302	ul. Kłońska
61-302	ul. Łosiowa
61-302	ul. Łuczkowska
61-302	ul. Ternicka
61-303	ul. Darzyborska
61-304	ul. Borowa
61-304	ul. Borówki
61-304	ul. Darzyńska
61-304	ul. Kobylepole
61-304	ul. Michałowo
61-304	ul. Przedpole
61-306	ul. Aroniowa
61-306	ul. Bobrownicka
61-306	ul. Brzoskwiniowa
61-306	ul. Dereniowa
61-306	ul. Jeżynowa
61-306	ul. Nad Łężynką
61-306	ul. Oliwkowa
61-306	ul. Owocowa
61-306	ul. Porzeczkowa
61-306	ul. Skibowa
61-306	ul. Sowice
61-306	ul. Szczepankowo
61-306	ul. Truskawkowa
61-307	ul. Agrestowa
61-307	ul. Jagodowa
61-307	ul. Jemielniańska
61-307	ul. Roślinna
61-307	ul. Sierpowa
61-308	ul. Gorlicka
61-308	ul. Ługańska
61-308	ul. Salicka
61-308	ul. Stewnicka
61-308	ul. Widawska
61-309	ul. Bodawska
61-311	ul. Chotomińska
61-311	ul. Iłowska
61-311	ul. Łopawska
61-311	ul. Ługańska
61-311	ul. Szczepankowo
61-312	ul. Gardowska
61-312	ul. Glebowa
61-312	ul. Nad Pokrzywką
61-312	ul. Ostrowska
61-312	ul. Plonowa
61-312	ul. Poznańskie Sady
61-312	ul. Rodawska
61-312	ul. Skibowa
61-312	ul. Snopowa
61-312	ul. Spławie
61-312	ul. Uprawna
61-312	ul. Wieprawska
61-313	ul. Borecka
61-313	ul. Chrzanowska
61-313	ul. Gminna
61-313	ul. Gospodarska
61-313	ul. Gościnna
61-313	ul. Na Dołku
61-313	ul. Przyjemna
61-313	ul. Serdeczna
61-313	ul. Szczepankowo
61-313	ul. Wygon
61-314	ul. Michałowo
61-314	ul. Morwowa
61-314	ul. Stewnicka
61-315	ul. Krotoszyńskiego
61-315	ul. Leżajska
61-315	ul. Okólna
61-315	ul. Pokrzywno
61-315	ul. Poprzeczna
61-315	ul. Przeskok
61-315	ul. Sanocka
61-315	ul. Torowa
61-315	ul. Wybieg
61-316	ul. Dębicka
61-316	ul. Garaszewo
61-316	ul. Niżańska
61-316	ul. Ropczycka
61-316	ul. Śmigi
61-317	ul. Rakietowa
61-317	ul. Silniki
61-317	ul. Skrzydlata
61-317	ul. Śmiała
61-318	ul. Nowotarska
61-318	ul. Rymanowska
61-321	ul. Janowska
61-321	ul. Jarosławska
61-321	ul. Krzesiny
61-321	ul. Lubelska
61-321	ul. Mielecka
61-321	ul. Pruszkowska
61-323	ul. Chrzanowska
61-323	ul. Garaszewo
61-323	ul. Pabianicka
61-323	ul. Rudzka
61-323	ul. Rymanowska
61-323	ul. Siewierska
61-323	ul. Strzyżowska
61-323	ul. Tarnowska
61-324	ul. Bruzdowa
61-324	ul. Dobrepole
61-324	ul. Nad Krzesinką
61-324	ul. Nad Spławką
61-324	ul. Ostrowska
61-324	ul. Podjaryszki
61-324	ul. Przemyska
61-324	ul. Sanocka
61-324	ul. Świątniczki
61-324	ul. Ustrzycka
61-324	ul. Zawiertowska
61-327	ul. Kopylnik
61-327	ul. Sypniewo
61-328	ul. Daszewicka
61-329	ul. Babicka
61-329	ul. Głuszyna
61-332	ul. Arctowskiego Henryka
61-332	ul. Czekanowskiego Jana
61-332	ul. Domeyki Ignacego
61-332	ul. Gabszewicza Aleksandra
61-332	ul. Głuszyna
61-332	ul. Lipnicka
61-332	ul. Malinowskiego Bronisława
61-332	ul. Ożarowska
61-332	ul. Rzewuskiego Wacława
61-332	ul. Strzeleckiego Pawła
61-332	ul. Szolca Rogozińskiego Stefana
61-333	ul. Andrychowska
61-333	ul. Białobrzeska
61-333	ul. Działoszycka
61-333	ul. Klimontowska
61-333	ul. Lachowicka
61-333	ul. Leska
61-333	ul. Ojcowska
61-333	ul. Skawińska
61-333	ul. Staszowska
61-333	ul. Tomaszowska
61-333	ul. Treblińska
61-333	ul. Tyczyńska
61-333	ul. Wadowicka
61-334	ul. Czernichowska
61-334	ul. Ćmielowska
61-334	ul. Lubartowska
61-334	ul. Rozwadowska
61-334	ul. Zaborowska
61-334	ul. Zemborzycka
61-335	ul. Grójecka
61-335	ul. Kolbuszowska
61-335	ul. Kraśnicka
61-335	ul. Łysogórska
61-335	ul. Połaniecka
61-335	ul. Puławska
61-335	ul. Solecka
61-335	ul. Zaklikowska
61-335	ul. Zwoleńska
61-337	ul. Chęcińska
61-337	ul. Dęblińska
61-337	ul. Kozienicka
61-337	ul. Oświęcimska
61-337	ul. Warecka
61-339	ul. Hrubieszowska
61-339	ul. Jędrzejowska
61-339	ul. Olkuska
61-339	ul. Przedborska
61-339	ul. Zamojska
61-341	ul. Starołęcka
61-341	ul. Wolbromska
61-343	ul. Oświęcimska
61-343	ul. Rydzowa
61-344	ul. Dziedzicka
61-344	ul. Kotwicza Władysława
61-344	ul. Miechowska
61-344	ul. Opoczyńska
61-345	ul. Masztowa
61-345	ul. Skoczowska
61-347	ul. Żeglarska
61-348	ul. Orląt
61-351	ul. Gołężycka
61-351	ul. Kielecka
61-351	ul. Koprzywnicka
61-351	ul. Korczyńska
61-351	ul. Nowosądecka
61-351	ul. Radomska
61-351	ul. Sandomierska
61-351	ul. Wiślicka
61-353	ul. Baranowska
61-353	ul. Opatowska
61-353	ul. Piotrowska
61-353	ul. Szydłowiecka
61-354	ul. Tarnobrzeska
61-355	ul. Iłżańska
61-355	ul. Minikowo
61-355	ul. Pińczowska
61-357	ul. Gołężycka
61-357	ul. Okopowa
61-357	ul. Podmiejska
61-357	ul. Pstrowskiego Wincentego
61-357	ul. Sarbinowska
61-357	ul. Warowna
61-359	ul. Świętego Antoniego
61-361	ul. Faszynowa
61-361	ul. Korbielowska
61-361	ul. Książęca
61-361	ul. Makoszowska
61-361	ul. Marklowicka
61-361	ul. Starołęcka
61-361	ul. Sułkowicka
61-362	ul. Forteczna
61-366	ul. Bystra
61-367	ul. Czysta
61-367	ul. Gładka
61-367	ul. Ochota
61-367	ul. Pochyła
61-368	ul. Równa
61-369	ul. Śliska
61-369	ul. Wagrowska
61-371	ul. Maya Romana
61-373	ul. Kukułcza
61-375	ul. Pawia
61-387	ul. Krucza
61-391	ul. Łabędzia
61-397	ul. Jastrzębia
61-401	ul. Czeladzka
61-402	ul. Będzińska
61-402	ul. Gliwicka
61-402	ul. Kluczborska
61-402	ul. Reczeńska
61-402	ul. Sulechowska
61-403	ul. Bytomska
61-403	ul. Wieluńska
61-403	ul. Więzowska
61-404	ul. Opolska
61-405	ul. Opolska
61-406	ul. Krzywickiego Ludwika
61-406	ul. Okrzei Stefana
61-406	ul. Plater Emilii
61-406	ul. Szenwalda Lucjana
61-406	ul. Zamoyskiego Władysława
61-407	ul. Błońska
61-407	ul. Dunikowskiego Xawerego
61-407	ul. Gosienieckiego Wiktora
61-407	ul. Kocha Roberta
61-407	ul. Korfantego Wojciecha
61-407	ul. Lubońska
61-407	ul. Ludygi Laskowskiego Jana
61-407	ul. Malczewskiego Jacka
61-407	ul. Nowaka Alojzego
61-407	ul. Orkana Władysława
61-407	ul. Rymera Józefa
61-407	ul. Styczyńskiego Wincentego
61-407	ul. Tyca Teodora
61-407	ul. Witaszka Franciszka
61-408	ul. Korczaka Janusza
61-408	ul. Kozaka Romana
61-408	ul. Kożuchowska
61-408	ul. Mieleszyńska
61-408	ul. Opolska
61-408	ul. Winiarskiego Bohdana
61-409	ul. Lelewela Joachima
61-409	ul. Vetulaniego Tadeusza
61-411	ul. Leszczyńska
61-412	ul. Krasickiego Ignacego
61-413	ul. Kołłątaja Hugona
61-413	ul. Okulickiego Leopolda
61-413	ul. Wojkiewicza Jana
61-414	ul. Buczka Karola
61-414	ul. Czerwińskiego Bolesława
61-414	ul. Księdza Brzóski Stanisława
61-414	ul. Trąmpczyńskiego Wojciecha
61-414	ul. Wróblewskiego Walerego
61-415	ul. Daszyńskiego Ignacego
61-415	ul. Grześkiewicza Adama
61-415	ul. Janiszewskiego Józefa
61-415	ul. Kolberga Oskara
61-415	ul. Kotarbińskiego Tadeusza
61-415	ul. Sempołowskiej Stefanii
61-415	ul. Stefańskiego Walentego
61-417	ul. Gołuchowska
61-417	ul. Jaraczewska
61-417	ul. Kotlińska
61-417	ul. Koźmińska
61-417	ul. Kwiatkowskiego Eugeniusza
61-417	ul. Leszczyńska
61-417	ul. Szamocińska
61-418	ul. Drawska
61-418	ul. Kunickiego Stanisława
61-418	ul. Ossowskiego Michała
61-418	ul. Pietrusińskiego Jana
61-418	ul. Pużaka Kazimierza
61-418	ul. Wielichowska
61-418	ul. Zygalskiego Henryka
61-418	ul. Żerkowska
61-419	ul. Kiedacza Zbigniewa
61-419	ul. Rejewskiego Mariana
61-419	ul. Różyckiego Jerzego
61-419	ul. Sucharskiego Henryka
61-419	ul. Ułaszyna Henryka
61-419	ul. Worcella Stanisława
61-421	ul. Cymsa Pawła
61-421	ul. Kołłątaja Hugona
61-421	ul. Nowakowskiego Stanisława
61-422	ul. Bohuszewiczówny Marii
61-422	ul. Burszty Józefa
61-422	ul. Lumumby Patrice'a
61-422	ul. Niedbalskiego Stanisława
61-422	ul. Przybylskiego Józefa
61-423	ul. Błotna
61-423	ul. Kamienna
61-423	ul. Korzenna
61-423	ul. Przełom
61-424	ul. Górecka
61-424	ul. Kobylińska
61-424	ul. Nizinna
61-424	ul. Podmokła
61-425	ul. Czechosłowacka
61-426	ul. Czereśniowa
61-426	ul. Gruszkowa
61-426	ul. Modrzewiowa
61-426	ul. Śliwkowa
61-427	ul. Jodłowa
61-428	ul. Sosnowa
61-429	ul. Brzozowa
61-429	ul. Jesionowa
61-431	ul. Akacjowa
61-432	ul. Głogowa
61-432	ul. Jarzębowa
61-432	ul. Jesionowa
61-432	ul. Wiązowa
61-433	ul. Opolska
61-434	ul. Cieszyńska
61-434	ul. Goleszowska
61-434	ul. Stobrawska
61-435	ul. Bielska
61-435	ul. Jabłonkowska
61-435	ul. Ustrońska
61-436	ul. Jaśminowa
61-436	ul. Kalinowa
61-436	ul. Rydzyńska
61-437	ul. 28 Czerwca 1956 r.
61-441	ul. 28 Czerwca 1956 r.
61-441	ul. Azaliowa
61-441	ul. Laskowa
61-441	ul. Samotna
61-442	ul. Łozowa
61-443	ul. Łozowa
61-444	ul. Bukowa
61-445	ul. Bukowa
61-446	ul. Kasztanowa
61-446	ul. Limbowa
61-447	ul. Orzechowa
61-447	ul. Platanowa
61-448	ul. Kasztanowa
61-448	ul. Łozowa
61-449	ul. Cedrowa
61-449	ul. Cyprysowa
61-451	ul. Osinowa
61-453	ul. Jaworowa
61-453	ul. Racjonalizatorów
61-454	ul. Jaworowa
61-455	ul. Żurawinowa
61-456	ul. Czechosłowacka
61-457	ul. Wiklinowa
61-458	ul. Dębowa
61-459	ul. Czechosłowacka
61-461	ul. Czechosłowacka
61-461	ul. Dębina
61-461	ul. Dolna Wilda
61-462	ul. Jaworowa
61-463	ul. Konarowa
61-464	ul. Bławatkowa
61-464	ul. Chmielna
61-464	ul. Konwaliowa
61-464	ul. Makowa
61-464	ul. Malinowa
61-464	ul. Modrakowa
61-464	ul. Rozmarynowa
61-465	ul. Chabrowa
61-465	ul. Świętego Szczepana
61-466	ul. Łozowa
61-467	ul. Łozowa
61-468	ul. Jaworowa
61-468	ul. Klonowa
